"url_event","url_pdf","report_number","report_id","report_date","event_id","genotype_serotype_subtype","test_name_1","laboratory_name_1","first_result_date_1","latest_result_date_1","result_1","test_name_2","laboratory_name_2","first_result_date_2","latest_result_date_2","result_2","test_name_3","laboratory_name_3","first_result_date_3","latest_result_date_3","result_3","label_id","outbreak_reference","start_date_outbreak","end_date_outbreak","country_name","country_iso3_letter","country_iso3_digit","first_administrative_division","second_administrative_division","third_administrative_division","location","latitude","longitude","species","typology_of_animal","total_susceptible","total_cases","total_deaths","total_killed_and_disposed_of","total_slaughtered_killed_for_commercial_use","total_vaccinated","epidemiological_unit","detailed_characterisation","affected_population_description","control_measures","outcome"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_115990 - HIIAAP_8 - PLAYA EL COLORADO","HIIAAP_8",2023-03-09,NA,"Chile","CHL",152,"Tarapacá","Iquique","Iquique","Playa el Colorado",-20.201991,-70.141205,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116313 - HIIAAP_9 - PLAYA COLORADO","HIIAAP_9",2023-03-07,NA,"Chile","CHL",152,"Tarapacá","Iquique","Iquique","Playa Colorado",-20.201991,-70.141205,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116314 - HIIAAP_10 - CHAÑARAL","HIIAAP_10",2023-03-10,NA,"Chile","CHL",152,"Atacama","Chañaral","Chanaral","Chañaral",-26.34836,-70.622447,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116315 - HIIAAP_11 - SECTOR PENÍNSULA IQUIQUE","HIIAAP_11",2023-03-10,NA,"Chile","CHL",152,"Tarapacá","Iquique","Iquique","Sector Península Iquique",-20.236367,-70.152741,"South-American sea lion","Wild",NA,3,3,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116316 - HIIAAP_12 - PLAYA HUAYQUIQUE","HIIAAP_12",2023-03-10,NA,"Chile","CHL",152,"Tarapacá","Iquique","Iquique","Playa Huayquique",-20.288116,-70.129759,"Marine otter","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116317 - HIIAAP_13 - PLAYA ILOCA","HIIAAP_13",2023-03-13,NA,"Chile","CHL",152,"Maule","Curicó","Licanten","Playa Iloca",-34.9407,-72.1822,"South-American sea lion","Wild",NA,1,1,0,0,0,"Not applicable",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116320 - HIIAAP_14 - PLAYA BARRABAQUILLA","HIIAAP_14",2023-03-12,NA,"Chile","CHL",152,"Atacama","Copiapó","Caldera","Playa Barrabaquilla",-27.5048,-70.8845,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116321 - HIIAAP_15 - PLAYA EL REFUGIO","HIIAAP_15",2023-03-13,NA,"Chile","CHL",152,"Atacama","Chañaral","Chanaral","Playa el Refugio",-26.247589,-70.647032,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116324 - HIIAAP_16 - PISAGUA","HIIAAP_16",2023-03-16,NA,"Chile","CHL",152,"Tarapacá","Iquique","Huara","Pisagua",-19.582257,-70.20444,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116326 - HIIAAP_17 - PLAYA MATANZAS","HIIAAP_17",2023-03-17,NA,"Chile","CHL",152,"Libertador General Bernardo O'Higgins","Cardenal Caro","Navidad","Playa Matanzas",-33.954425,-71.871268,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116387 - HIIAAP_18 - SPU PLAYA ESCUDRON","HIIAAP_18",2023-03-17,NA,"Chile","CHL",152,"Bío-Bío","Concepción","Coronel","SPU Playa Escudron",-36.956,-73.167,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_116516 - HIIAAP_19 - PLAYA CARVALLO","HIIAAP_19",2023-03-19,NA,"Chile","CHL",152,"Valparaíso","Valparaíso","Valparaíso","Playa Carvallo",-33.019,-71.6425,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_117205 - HIIAAP_20 - PLAYA GRANDE (HUASCO)","HIIAAP_20",2023-03-24,NA,"Chile","CHL",152,"Atacama","Huasco","Freirina","Playa Grande (Huasco)",-29.086822,-71.470472,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_117206 - HIIAAP_21 - PUNTA DE CHOROS","HIIAAP_21",2023-03-24,NA,"Chile","CHL",152,"Coquimbo","Elqui","La Higuera","Punta de Choros",-29.247673,-71.468002,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_117207 - HIIAAP_22 - PLAYA LA BOCA (CONCÓN)","HIIAAP_22",2023-03-29,NA,"Chile","CHL",152,"Valparaíso","Valparaíso","Vina del Mar","Playa la Boca (Concón)",-32.915378,-71.50788,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_117208 - HIIAAP_23 - PLAYA EL COLORADO","HIIAAP_23",2023-04-03,NA,"Chile","CHL",152,"Tarapacá","Iquique","Iquique","Playa el Colorado",-20.201991,-70.141205,"South-American sea lion","Wild",NA,2,2,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119146 - HIIAAP_24 - CALETA PERONE","HIIAAP_24",2023-04-04,NA,"Chile","CHL",152,"Bío-Bío","Concepción","Talcahuano","Caleta Perone",-36.760856,-73.195571,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119236 - HIIAAP_26 - PLAYA VENTANAS","HIIAAP_26",2023-04-20,NA,"Chile","CHL",152,"Los Lagos","Llanquihue","Maullin","Playa Ventanas",-41.744606,-73.736565,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119237 - HIIAAP_27 - PLAYA ACAPULCO","HIIAAP_27",2023-04-20,NA,"Chile","CHL",152,"Valparaíso","Valparaíso","Vina del Mar","Playa Acapulco",-33.013425,-71.555538,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119238 - HIIAAP_28 - PLAYA POLUCUE","HIIAAP_28",2023-04-21,NA,"Chile","CHL",152,"Los Lagos","Chiloé","Ancud","Playa Polucue",-41.8669,-74.0192,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119240 - HIIAAP_29 - BAHÍA CAULIN","HIIAAP_29",2023-04-25,NA,"Chile","CHL",152,"Los Lagos","Chiloé","Ancud","Bahía Caulin",-41.824354,-73.635236,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119241 - HIIAAP_30 - CHAITEN","HIIAAP_30",2023-04-25,NA,"Chile","CHL",152,"Los Lagos","Palena","Chaiten","Chaiten",-42.9116,-72.7182,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119406 - HIIAAP_31 - PUERTO NATALES","HIIAAP_31",2023-04-22,NA,"Chile","CHL",152,"Magallanes y Antártica Chilena","Última Esperanza","Natales","Puerto Natales",-51.742856,-72.494137,"Huillin","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_119408 - HIIAAP_32 - PUERTO OXXEAN","HIIAAP_32",2023-05-25,NA,"Chile","CHL",152,"Aisén del General Carlos Ibáñez del Campo","Aisén","Aisen","Puerto Oxxean",-45.4647,-72.8237,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_122722 - HIIAAP_33 - PLAYA REPOLLAL","HIIAAP_33",2023-06-06,NA,"Chile","CHL",152,"Aisén del General Carlos Ibáñez del Campo","Aisén","Guaitecas","Playa Repollal",-43.881676,-73.886952,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_122725 - HIIAAP_35 - SECTOR TRES PUENTES","HIIAAP_35",2023-07-13,NA,"Chile","CHL",152,"Magallanes y Antártica Chilena","Magallanes","Punta Arenas","Sector Tres Puentes",-53.121667,-70.867222,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
"https://wahis.woah.org/#/in-event/4922/dashboard","https://github.com/fbranda/avian-ani/blob/main/avian-mamm-PDF-archives/WOAH-WAHIS%20reports%202023/FUR_162072.pdf","FUR_7","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)",2023-02-15,2023-04-13,"Positive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OB_122724 - HIIAAP_34 - PUERTO WILLIAMS, SECTOR COSTERO AERODROMO","HIIAAP_34",2023-06-26,NA,"Chile","CHL",152,"Chilean Exclusive Economic Zone",NA,NA,"Puerto Williams, sector costero aerodromo",-54.927686,-67.621811,"South-American sea lion","Wild",NA,1,1,0,0,0,"Other",NA,NA,"Surveillance outside the restricted zone, Control of wildlife reservoirs, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone, Disinfection, Surveillance within the restricted zone, Official disposal of carcasses, by-products and waste, Disinfection, Surveillance within the restricted zone","death"
